6.6.1;C3331;ANCORAGEM ATIVA PARA CABO COM 1 CORDOALHA DE 12,7mm;;;UN;;155,54
6.6.2;C3332;ANCORAGEM ATIVA PARA CABO COM 2 CORDOALHA DE 12,7mm;;;UN;;261,74
6.6.3;C3333;ANCORAGEM ATIVA PARA CABO COM 4 CORDOALHA DE 12,7mm;;;UN;;456,59
6.6.4;C3334;ANCORAGEM ATIVA PARA CABO COM 6 CORDOALHA DE 12,7mm;;;UN;;707,47
6.6.5;C3335;ANCORAGEM ATIVA PARA CABO COM 7 CORDOALHA DE 12,7mm;;;UN;;818,71
6.6.6;C3336;ANCORAGEM ATIVA PARA CABO COM 12 CORDOALHA DE 12,7mm;;;UN;;1.411,51
6.6.7;C3337;ANCORAGEM PASSIVA PARA CABO COM 1 CORDOALHA DE 12,7mm;;;UN;;71,05
6.6.8;C3338;ANCORAGEM PASSIVA PARA CABO COM 2 CORDOALHA DE 12,7mm;;;UN;;121,82
6.6.9;C3339;ANCORAGEM PASSIVA PARA CABO COM 4 CORDOALHA DE 12,7mm;;;UN;;196,28
6.6.10;C3340;ANCORAGEM PASSIVA PARA CABO COM 6 CORDOALHA DE 12,7mm ;;;UN;;257,78
6.6.11;C3341;ANCORAGEM PASSIVA PARA CABO COM 7 CORDOALHA DE 12,7mm;;;UN;;284,86
6.6.12;C3342;ANCORAGEM PASSIVA PARA CABO COM 12 CORDOALHA DE 12,7mm;;;UN;;390,62
6.6.13;C4132;ARMADURA  P/ ESTACAS PRÉ-MOLDADAS DE CONCRETO (APLICAÇÃO);;;T;;1.356,88
6.6.14;C0213;ARMADURA CA-25 GROSSA D= 12,5 A 25,0mm;;;KG;;15,89
6.6.15;C0214;ARMADURA CA-25 MÉDIA D= 6,3 A 10,0mm;;;KG;;14,96
6.6.16;C0215;ARMADURA CA-50A GROSSA D= 12,5 A 25,0mm;;;KG;;15,41
6.6.17;C0216;ARMADURA CA-50A MÉDIA D= 6,3 A 10,0mm;;;KG;;14,47
6.6.18;C0217;ARMADURA CA-60 FINA D=3,40 A 6,40mm;;;KG;;12,65
6.6.19;C0218;ARMADURA CA-60 MÉDIA D= 6,4 A 9,5mm;;;KG;;13,07
6.6.20;C4151;ARMADURA DE AÇO CA 50/60;;;KG;;13,91
6.6.21;C3985;ARMADURA DE CORDOALHA CP-190RB;;;KG;;25,45
6.6.22;C0219;ARMADURA DE TELA DE AÇO;;;M2;;23,49
6.6.23;C0220;ARMADURA EM TELA SOLDADA DE AÇO CA-60B;;;KG;;23,43
6.6.24;C4071;ARMADURA EM TELA SOLDÁVEL Q-92;;;M2;;9,93
6.6.25;C4131;ARMADURA P/ ESTACAS PRÉ-MOLDADAS DE CONCRETO (FABRICAÇÃO);;;T;;11.865,10
6.6.26;C3344;CONFECÇÃO E COLOCAÇÃO DE CABO COM 1 CORDOALHA DE D=12,7mm COM BAINHA;;;KG;;34,79
;;;;;;;
6.6.27;C3325;CONFECÇÃO E COLOCAÇÃO DE CABO COM 2 CORDOALHA DE D=12,7mm COM BAINHA;;;KG;;24,12
;;;;;;;
6.6.28;C3326;CONFECÇÃO E COLOCAÇÃO DE CABO COM 4 CORDOALHA DE D=12,7mm COM BAINHA;;;KG;;19,27
;;;;;;;
6.6.29;C3327;CONFECÇAO E COLOCAÇAO DE CABO COM 6 CORDOALHA DE D=12,7mm COM BAINHA;;;KG;;20,06
;;;;;;;
6.6.30;C3328;CONFECÇÃO E COLOCAÇÃO DE CABO COM 7 CORDOALHAS DE D=12,7mm COM BAINHA;;;KG;;19,16
;;;;;;;
6.6.31;C3329;CONFECÇÃO E COLOCAÇÃO DE CABO COM 12 CORDOALHAS DE D=12,7mm COM BAINHA;;;KG;;17,69
;;;;;;;
6.6.32;C3343;PROTENSÃO E INJEÇÃO EM CABO COM CORDOALHA DE 12,7mm;;;KG;;12,89
6.6.33;C3330;PURGADOR PARA ANCORAGEM;;;UN;;7,66
6.7;CONCRETOS;;;;;;25.571,53
6.7.1;C0006;ACABAMENTO DE SUPERFÍCIES C/DESEMPENADEIRA MECÂNICA;;;M2;;0,18
6.7.2;C0028;ADENSAMENTO/REGULARIZAÇÃO SUP.CONCRETO RÉGUA DUPLA L=3 A 6m;;;M2;;5,49
6.7.3;C0027;ADENSAMENTO/REGULARIZAÇÃO SUPERFICIAL DE CONCRETO C/RÉGUA SIMPLES L= 3m;;;M2;;4,23
;;;;;;;
6.7.4;C0034;ADIÇÃO DE IMPERMEABILIZANTE PARA CONCRETO ESTRUTURAL;;;M3;;43,48
6.7.5;C0461;BOMBEAMENTO DE CONCRETO;;;M3;;35,00
6.7.6;C0829;CONCRETO CICLÓPICO FCK 10 MPa  COM AGREGADO PRODUZIDO (S/TRANSP);;;M3;;474,83
;;;;;;;
6.7.7;C0830;CONCRETO CICLÓPICO FCK 15 MPa COM AGREGADO ADQUIRIDO;;;M3;;557,17
6.7.8;C4134;CONCRETO DE ALTO DESEMPENHO FCK > 50 MPa / EXECUTADO EM CENTRAL DOSADORA;;;M3;;562,90
;;;;;;;
6.7.9;C4438;CONCRETO FCK > 30 MPa SUBMERSO C/ PLATAFORMA FLUTUANTE, INCLUSIVE LANÇAMENTO, CURA E TRANSPORTE;;;M3;;821,02
;;;;;;;
6.7.10;C0834;CONCRETO GROUT (ARGAMASSA AUTONIVELANTE), LANÇAMENTO E CURA;;;M3;;3.895,04
6.7.11;C0833;CONCRETO GROUT C/ATÉ 50% DE PEDRISCO EM PESO, LANÇAMENTO E CURA;;;M3;;3.014,63
;;;;;;;
6.7.12;C4291;"CONCRETO MOLDADO ""IN LOCO"" FCK ACIMA DE 10 MPa, INCLUSIVE LANÇAMENTO E CURA";;;M3;;689,18
;;;;;;;
6.7.13;C4292;"CONCRETO MOLDADO ""IN LOCO"" FCK ACIMA DE 50 MPa, INCLUSIVE LANÇAMENTO E CURA";;;M3;;1.010,68
;;;;;;;
6.7.14;C0836;CONCRETO NÃO ESTRUTURAL PREPARO MANUAL;;;M3;;420,70
6.7.15;C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;;;M3;;350,75
6.7.16;C3269;CONCRETO P/VIBR., FCK=13,5MPa COM AGREGADO PRODUZIDO (S/TRANSP.);;;M3;;366,26
6.7.17;C3270;CONCRETO P/VIBR., FCK=15MPa COM AGREGADO PRODUZIDO (S/ TRANSP.);;;M3;;372,90
6.7.18;C3271;CONCRETO P/VIBR., FCK=18MPA COM AGREGADO PRODUZIDO (S/ TRANSP.);;;M3;;387,30
6.7.19;C3272;CONCRETO P/VIBR., FCK=20MPa COM AGREGADO PRODUZIDO (S/TRANSP.);;;M3;;396,15
6.7.20;C3273;CONCRETO P/VIBR., FCK=25MPa COM AGREGADO PRODUZIDO (S/TRANSP.);;;M3;;403,54
6.7.21;C3274;CONCRETO P/VIBR., FCK=30MPa COM AGREGADO PRODUZIDO (S/TRANSP.);;;M3;;430,34
6.7.22;C3275;CONCRETO P/VIBR., FCK=35MPa COM AGREGADO PRODUZIDO (S/TRANSP.);;;M3;;458,37
6.7.23;C3276;CONCRETO P/VIBR., FCK=40MPa COM AGREGADO PRODUZIDO (S/TRANSP.);;;M3;;491,04
6.7.24;C0838;CONCRETO P/VIBR., FCK 10 MPa COM AGREGADO ADQUIRIDO;;;M3;;386,38
6.7.25;C0839;CONCRETO P/VIBR., FCK 13.5 MPa COM AGREGADO ADQUIRIDO;;;M3;;400,53
6.7.26;C0840;CONCRETO P/VIBR., FCK 15 MPa COM AGREGADO ADQUIRIDO;;;M3;;406,58
6.7.27;C0841;CONCRETO P/VIBR., FCK 18 MPa COM AGREGADO ADQUIRIDO;;;M3;;419,77
6.7.28;C0842;CONCRETO P/VIBR., FCK 20 MPa COM AGREGADO ADQUIRIDO;;;M3;;427,77
6.7.29;C0843;CONCRETO P/VIBR., FCK 25 MPa COM AGREGADO ADQUIRIDO;;;M3;;437,45
6.7.30;C0844;CONCRETO P/VIBR., FCK 30 MPa COM AGREGADO ADQUIRIDO;;;M3;;467,96
6.7.31;C0845;CONCRETO P/VIBR., FCK 35 MPa COM AGREGADO ADQUIRIDO;;;M3;;487,47
6.7.32;C0846;CONCRETO P/VIBR., FCK 40 MPa COM AGREGADO ADQUIRIDO;;;M3;;517,29
6.7.33;C3731;CONCRETO P/VIBR., FCK 50MPa COM AGREGADO ADQUIRIDO;;;M3;;705,06
6.7.34;C0847;CONCRETO PRE-MISTURADO FCK=10 MPa;;;M3;;289,92
6.7.35;C0848;CONCRETO PRE-MISTURADO FCK 15 MPa;;;M3;;294,66
6.7.36;C0849;CONCRETO PRE-MISTURADO FCK 20 MPa;;;M3;;307,05
6.7.37;C0850;CONCRETO PRE-MISTURADO FCK 25 MPa;;;M3;;315,71
6.7.38;C0851;CONCRETO PRE-MISTURADO FCK 30 MPa;;;M3;;326,24
6.7.39;C0852;CONCRETO PRE-MISTURADO FCK 35 MPa;;;M3;;336,75
6.7.40;C4169;CONCRETO PRE-MISTURADO FCK 50 MPa;;;M3;;385,50
6.7.41;C0853;CONCRETO PRE-MISTURADO FCK 40 MPa;;;M3;;351,30
6.7.42;C4170;CONCRETO PRE-MISTURADO FCK 50 MPa - ALTO DESEMPENHO;;;M3;;522,71
6.7.43;C4293;CONCRETO PRÉ-MOLDADO FCK ACIMA DE 50 MPa INCLUSIVE LANÇAMENTO, CURA E TRANSPORTE;;;M3;;674,82
;;;;;;;
6.7.44;C4768;CONTROLE TECNOLÓGICO DE CONCRETO C/ ROMPIMENTO DE CORPO-DE-PROVA À COMPRESSÃO;;;UN;;104,14
;;;;;;;
6.7.45;C4303;INJEÇÃO DE CONCRETO SUBMERSO C/ PLATAFORMA FLUTUANTE;;;M3;;1.076,02
6.7.46;C4135;LANÇAMENTO DE CONCRETO EM PRÉ-MOLDADO;;;M3;;39,43
6.7.47;C1603;LANÇAMENTO E APLICAÇÃO DE CONCRETO C/ ELEVAÇÃO;;;M3;;252,97
6.7.48;C1604;LANÇAMENTO E APLICAÇÃO DE CONCRETO S/ ELEVAÇÃO;;;M3;;149,18
6.7.49;C3531;MUTIRÃO MISTO - CONCRETO P/VIBR., FCK 13.5 MPa COM AGREGADO ADQUIRIDO;;;M3;;297,69
;;;;;;;
6.8;ELEMENTOS DE CONCRETO PRÉ FABRICADO;;;;;;29.091,34
6.8.1;C3250;CONFECÇÃO DE BANQUETA / MEIO FIO PRÉ-MOLDADA DE CONCRETO (1,00 x 0,25 x 0,15 m);;;M;;26,83
;;;;;;;
6.8.2;C3251;CONFECÇÃO DE BANQUETA / MEIO FIO  PRÉ-MOLDADA DE CONCRETO PARA VIAS URBANAS (1,00 x 0,35 x 0,15m);;;M;;38,97
;;;;;;;
6.8.3;C3606;"CONFECÇÃO E MONTAGEM DE ABÓBADAS PRÉ-MOLDADAS DE CONCRETO P/TERMINAL RODOVIARIO  TIPO ""A""";;;M;;2.420,89
;;;;;;;
6.8.4;C3609;"CONFECÇÃO E MONTAGEM DE PILAR PRÉ-MOLDADO DE CONCRETO P/TERMINAL RODOVIARIO  TIPO ""A""";;;UN;;3.145,36
;;;;;;;
6.8.5;C3607;CONFECÇÃO E MONTAGEM DE PÓRTICO INDICATIVO PRÉ-MOLDADO DE CONCRETO P/TERMINAL RODOVIÁRIO;;;UN;;14.727,28
;;;;;;;
6.8.6;C3608;"CONFECÇÃO E MONTAGEM DE SAPATA PRÉ-MOLDADA DE CONCRETO P/TERMINAL RODOVIÁRIO  TIPO ""A""";;;M;;2.126,52
;;;;;;;
6.8.7;C3610;"CONFECÇÃO E MONTAGEM DE VIGA CALHA PRÉ-MOLDADA DE CONCRETO P/TERMINAL RODOVIÁRIO  TIPO ""A""";;;M;;896,40
;;;;;;;
6.8.8;C3284;ESTACAS DE CONCRETO ARMADO (2,20 x 0,10 x 0,10 M) P/ CERCAS;;;UN;;36,88
6.8.9;C4449;LAJE PRÉ-FABRICADA P/ FÔRRO - VÃO ATÉ 2 m;;;M2;;96,68
6.8.10;C4418;LAJE PRÉ-FABRICADA P/ FÔRRO - VÃO DE 2,01 A 3 m;;;M2;;104,70
6.8.11;C4419;LAJE PRÉ-FABRICADA P/ FÔRRO - VÃO DE 3,01 A 4 m;;;M2;;107,94
6.8.12;C4420;LAJE PRÉ-FABRICADA P/ FÔRRO - VÃO ACIMA DE 4,01 m;;;M2;;111,26
6.8.13;C4448;LAJE PRÉ-FABRICADA P/ PISO - VÃO ATÉ 2 m;;;M2;;99,18
6.8.14;C4415;LAJE PRÉ-FABRICADA P/ PISO - VÃO DE 2,01 A 3 m;;;M2;;109,48
6.8.15;C4416;LAJE PRÉ-FABRICADA P/ PISO - VÃO DE 3,01 A 4 m;;;M2;;113,66
6.8.16;C4417;LAJE PRÉ-FABRICADA P/ PISO - VÃO ACIMA DE 4,01 m;;;M2;;114,83
6.8.17;C4455;LAJE PRÉ-FABRICADA TRELIÇADA P/ FÔRRO - VÃO ATÉ 2,80 m;;;M2;;120,26
6.8.18;C4456;LAJE PRÉ-FABRICADA TRELIÇADA P/ FÔRRO - VÃO  DE 2,81 A 3,80 m;;;M2;;123,30
6.8.19;C4457;LAJE PRÉ-FABRICADA TRELIÇADA P/ FÔRRO - VÃO  DE 3,81 A 4,80 m;;;M2;;129,29
6.8.20;C4458;LAJE PRÉ-FABRICADA TRELIÇADA P/ FÔRRO - VÃO  ACIMA DE 4,81 m;;;M2;;146,05
6.8.21;C4450;LAJE PRÉ-FABRICADA TRELIÇADA P/ PISO - VÃO ATÉ 1,80 m;;;M2;;118,52
6.8.22;C4451;LAJE PRÉ-FABRICADA TRELIÇADA P/ PISO - VÃO DE 1,81 A 2,80 m;;;M2;;128,94
6.8.23;C4452;LAJE PRÉ-FABRICADA TRELIÇADA P/ PISO - VÃO DE 2,81 A 3,80 m;;;M2;;135,35
6.8.24;C4453;LAJE PRÉ-FABRICADA TRELIÇADA P/ PISO - VÃO DE 3,81 A 4,80 m;;;M2;;137,53
6.8.25;C4454;LAJE PRÉ-FABRICADA TRELIÇADA P/ PISO - VÃO ACIMA DE 4,81 m;;;M2;;156,15
6.8.26;C2881;MONTAGEM DE ANEL PRÉ-MOLDADO D=0,60m, h=0,50m;;;UN;;8,67
6.8.27;C3459;MONTAGEM  DE ANEL PRÉ-MOLDADO D=1,00m  h=0,50m;;;UN;;25,62
6.8.28;C4598;MONTAGEM DE ANEL PREMOLDADO D=1,20m h=0,50m MSD FUNASA TIPO 10 (MATERIAL E EXECUÇÃO);;;UN;;34,85
;;;;;;;
6.8.29;C3460;MONTAGEM  DE ANEL PRÉ-MOLDADO D=1,50m  h=0,50m;;;UN;;46,68
6.8.30;C2882;MONTAGEM DE ANEL PRÉ-MOLDADO P/DECANTO DIGESTOR/FILTRO ANAERÓBIO;;;UN;;50,77
;;;;;;;
6.8.31;C2883;MONTAGEM DE CALHA VERTEDOURA PRÉ-MOLDADA P/FILTRO ANAERÓBIO;;;UN;;25,59
6.8.32;C2884;MONTAGEM DE CÂMARA DE DECANTAÇÃO PRÉ-MOLDADA;;;UN;;295,36
6.8.33;C2885;MONTAGEM DE TAMPA DE FECHAMENTO/LAJE DE FUNDO P/ANEL D=600MM;;;UN;;5,53
6.8.34;C2886;MONTAGEM DE TAMPA PRÉ-MOLDADA P/DECANTO/FILTRO/FUNDO FALSO;;;UN;;42,30
6.8.35;C3289;MOURÃO DE CONCRETO (2,20 x 0,15 x 0,15 M);;;UN;;86,25
6.8.36;C1838;PAINEL PROTENDIDO P/PISOS/PAREDES DE VEDAÇÃO ESP.=10cm;;;M2;;168,36
6.8.37;C1839;PAINEL PROTENDIDO P/PISOS/PAREDES DE VEDAÇÃO ESP.=15cm;;;M2;;206,14
6.8.38;C1840;PAINEL PROTENDIDO P/PISOS/PAREDES DE VEDAÇÃO ESP.=20cm;;;M2;;250,93
6.8.39;C1841;PAINEL PROTENDIDO P/PISOS/PAREDES DE VEDAÇÃO ESP.=25cm;;;M2;;257,81
6.8.40;C1842;PAINEL-COBERTURA DE CONCRETO CELULAR AUTOCLAVADO ARMADO, C/ DIMENSÕES 7,5X40X280cm;;;M2;;74,79
;;;;;;;
6.8.41;C1843;PAINEL-LAJE DE CONCRETO CELULAR AUTOCLAVADO, C/ DIMENSÕES 10X40X280cm;;;M2;;87,21
;;;;;;;
6.8.42;C1899;PEÇAS PRÉ- MOLDADAS (PM) DE CONCRETO, ESP.= 3cm;;;M2;;473,05
6.8.43;C1900;PEÇAS PRÉ- MOLDADAS (PM) DE CONCRETO, ESP.= 4cm;;;M2;;484,23
6.8.44;C1901;PEÇAS PRÉ- MOLDADAS (PM) DE CONCRETO, ESP.= 5cm;;;M2;;488,49
6.8.45;C1886;PÉRGOLAS PRÉ-MOLDADAS (PM) DE CONCRETO, ESP.= 5cm;;;M2;;506,46
6.9;JUNTA DE DILATAÇÃO;;;;;;3.091,10
6.9.1;C4998;FUNGENBAND PARA JUNTA DE DILATAÇÃO, O-22, ATÉ  5MCA;;;M;;79,80
6.9.2;C4999;FUNGENBAND PARA JUNTA DE DILATAÇÃO, O-22, ATÉ 30MCA;;;M;;108,61
6.9.3;C5000;FUNGENBAND PARA JUNTA DE DILATAÇÃO, O-35/06, ATÉ 100MCA;;;M;;169,60
6.9.4;C5001;FUNGENBAND PARA JUNTA DE DILATAÇÃO, O-35/10, ATÉ 100MCA;;;M;;218,11
6.9.5;C4073;JUNTA ASFÁLTICA NAS PLACAS DOS TALUDES DAS LAGOAS (SEÇÃO 1,5 x 3,0 cm);;;M;;9,86
;;;;;;;
6.9.6;C3732;JUNTA DE DILATAÇÃO À BASE DE MASTIQUE (1.00 x 1.00cm);;;M;;39,18
6.9.7;C4209;JUNTA DILATAÇÃO COM CORDA DE SISAL E ASFALTO OXIDADO (SEÇÃO 1,5 x 3 cm);;;M;;14,68
;;;;;;;
6.9.8;C5009;"JUNTA DE MOVIMENTAÇÃO PARA ESTRUTURA DE CONCRETO DE 20 X 40 MM (TIPO JUNTA JEENE 20/30 VV OU SIMILAR)
";;;M;;428,48
;;;;;;;
6.9.9;C5008;"JUNTA DE MOVIMENTAÇÃO PARA ESTRUTURA DE CONCRETO DE 25 X 50 MM (TIPO JUNTA JEENE 25/40 VV OU SIMILAR)
";;;M;;527,33
;;;;;;;
6.9.10;C5007;JUNTA DE MOVIMENTAÇÃO PARA ESTRUTURA DE CONCRETO DE 35 X 60 MM (TIPO JUNTA JEENE 35/50 VV OU SIMILAR);;;M;;631,11
;;;;;;;
6.9.11;C5010;"JUNTA DE MOVIMENTAÇÃO PARA ESTRUTURA DE CONCRETO DE 50 X 80 MM (TIPO JUNTA JEENE 50/70 VV OU SIMILAR)
";;;M;;742,66
;;;;;;;
6.9.12;C4571;MASTIQUE BETUMINOSO MODIFICADO COM POLIURETANO, TIXOTRÓPICO, BICOMPONENTE PARA JUNTA DE DILATAÇÃO;;;M;;28,83
;;;;;;;
6.9.13;C1814;NEOPRENE P/ JUNTAS DE DILATAÇÃO;;;M;;52,02
6.9.14;C2268;SELANTE ELASTRÔMETRO P/ JUNTA DE DILATAÇÃO;;;M;;40,83
6.10;RECUPERAÇÃO ESTRUTURAL;;;;;;5.382,86
6.10.1;C0005;ACABAMENTO DE PEDREIRO;;;M2;;71,04
6.10.2;C0094;APICOAMENTO EM CONCRETO/PREPARO DA SUPERFÍCIE;;;M2;;34,28
6.10.3;C0098;APLICAÇÃO DE ADESIVO ESTRUTURAL BASE EPOXI;;;KG;;108,08
6.10.4;C0809;COLOCAÇÃO DE INJETORES;;;UN;;16,70
6.10.5;C3156;CONCRETO PROJETADO (MEDIDO NA MÁQUINA 35MPa);;;M3;;1.232,49
6.10.6;C0929;CORTE EM CONCRETO DETERIORADO;;;M2;;34,28
6.10.7;C3083;"EXECUÇÃO DE FUROS EM CONCRETO C/BROCA 1/2""<= D <=1""";;;UN;;17,18
6.10.8;C3082;"EXECUÇÃO DE FUROS EM CONCRETO C/BROCA 1""< D <=1 1/2""";;;UN;;24,41
6.10.9;C4410;"EXECUÇÃO DE FURO EM CONCRETO COM BROCA - Ø 1 1/2"" A 2""";;;M;;86,40
6.10.10;C3084;EXECUÇÃO DE PINGADEIRAS;;;M;;11,39
6.10.11;C3467;"FORNECIMENTO E COLOCAÇÃO DE CHUMBADOR PARABOULT DE  3/4"" a 1""";;;UN;;84,29
6.10.12;C2830;FORNECIMENTO E CRAVAÇÃO DE PINOS C/PISTOLA P/FIXAÇÃO DE TELA;;;UN;;4,87
6.10.13;C1523;JATEAMENTO DE AR COMPRIMIDO, P/LIMPEZA DE SUPERFÍCIES;;;M2;;14,49
6.10.14;C1524;JATEAMENTO DE AREIA À SECO EM SUPERFÍCIES;;;M2;;12,85
6.10.15;C3091;LIMPEZA COM JATO DE AREIA/ÁGUA;;;M2;;78,14
6.10.16;C3095;LIMPEZA DE SUPERFÍCIE C/ ESCOVA DE AÇO;;;M2;;6,86
6.10.17;C2900;PINTURA PROTEÇÃO C/INIBIDOR MIGRATÓRIO CORROSÃO, 3 DEMÃOS;;;M2;;21,96
6.10.18;C4738;RECUPERAÇÃO CONCRETO, C/REFORÇO E RECONSTITUIÇÃO “GROUNT”, ESP.=60MM;;;M2;;509,07
;;;;;;;
6.10.19;C4737;"RECUPERAÇÃO CONCRETO, C/MICROCONCRETO FLUIDO, ESP.=300MM
";;;M2;;1.561,62
;;;;;;;
6.10.20;C4739;RECUPERAÇÃO CONCRETO, S/REFORÇO E RECONSTITUIÇÃO “GROUNT”, ESP.=60MM;;;M2;;409,98
;;;;;;;
6.10.21;C4740;RECUPERAÇÃO CONCRETO, S/REFORÇO RECONSTITUIÇÃO C/ ARGAMASSA POLIMÉRICA ESP.=25MM;;;M2;;296,01
;;;;;;;
6.10.22;C4741;RECUPERAÇÃO CONCRETO, SÓ REFORÇO DA ARMADURA;;;M2;;267,76
6.10.23;C3102;RECUPERAÇÃO DE GUARDA CORPO;;;M;;312,65
6.10.24;C3106;REPOSIÇÃO DE ARMADURA OXIDADA (REFORÇO, FORNECIMENTO, DOBBRAGEM E COLOCAÇÃO);;;KG;;25,01
;;;;;;;
6.10.25;C3114;SELAGEM DE FISSURAS C/ INJEÇÃO DE RESINAS;;;KG;;141,05
6.11;RASGO EM CONCRETO  PARA TUBULAÇÕES;;;;;;84,82
6.11.1;C2098;"RASGO EM CONCRETO P/TUBULAÇÕES D=15 A 25mm (1/2"" A 1"")";;;M;;17,79
6.11.2;C2099;"RASGO EM CONCRETO P/TUBULAÇÕES D=32 A 50mm (1 1/4"" A 2"")";;;M;;27,72
6.11.3;C2100;"RASGO EM CONCRETO P/TUBULAÇÕES D=65 A 100mm (2 1/2"" A 4"")";;;M;;39,31
6.12;OUTROS ELEMENTOS;;;;;;5.080,85
6.12.1;C0090;APARELHO DE APOIO EM NEOPRENE;;;KG;;66,45
6.12.2;C3402;BLOCO DE ANCORAGEM EM CONCRETO CICLÓPICO;;;M3;;844,09
6.12.3;C3403;BLOCO DE ANCORAGEM EM CONCRETO SIMPLES FCK=10MPa;;;M3;;673,30
6.12.4;C3404;BLOCO DE ANCORAGEM EM CONCRETO ESTRUTURAL FCK=15MPa;;;M3;;1.837,07
6.12.5;C4098;BLOCO DE POLIESTIRENO EXPANDIDO (ISOPOR) EM CAIXÃO PERDIDO;;;M3;;353,07
6.12.6;C4379;"CANTONEIRA EM AÇO (6 x 6 x 1/2"") - FORNECIMENTO E COLOCAÇÃO";;;M;;260,66
6.12.7;C3068;DRENO DE PVC D= 75mm;;;UN;;43,57
6.12.8;C4297;DRENOS DE PVC D=75mm;;;M;;147,93
6.12.9;C3069;DRENO DE PVC D=100mm;;;UN;;49,03
6.12.10;C4326;"FORNECIMENTO E COLOCAÇÃO DE CANTONEIRA EM AÇO SAC (3""X3""X5/16"")";;;M;;131,02
6.12.11;C3088;"FORNECIMENTO E COLOCAÇÃO DE CANTONEIRA DE FERRO (4""X4""X3/8"")";;;KG;;32,13
6.12.12;C2829;FORNECIMENTO E COLOCAÇÃO DE ISOPOR 20MM (PLACA DE 1,20 X 0,60M);;; M2;;19,93
6.12.13;C3089;GUARDA CORPO (VARANDA);;;M;;417,68
6.12.14;C1094;MONTAGEM DE APOIO AOS PÓRTICOS;;;M;;204,92
7;CONTENÇÕES;;;;;;9.118,06
7.1;ENROCAMENTO E PROTEÇÃO DE TALUDES;;;;;;508,30
7.1.1;C3077;ENROCAMENTO DE PEDRA ARRUMADA (PRODUZIDA) (S/TRANSPORTE);;;M3;;108,42
7.1.2;C2764;ENROCAMENTO DE PEDRA DE MÃO ARRUMADA (ADQUIRIDA);;;M3;;141,99
7.1.3;C2765;ENROCAMENTO DE PEDRA DE MÃO JOGADA (ADQUIRIDA);;;M3;;121,83
7.1.4;C3078;ENROCAMENTO DE PEDRA JOGADA (PRODUZIDA) (S/TRANSPORTE);;;M3;;90,19
7.1.5;C3079;ENROCAMENTO DE PEDRA JOGADA DE CORTE DE 3.ª CATEGORIA (S/TRANSPORTE);;;M3;;45,87
;;;;;;;
7.2;ENSECADEIRAS;;;;;;636,64
7.2.1;C2767;ENSECADEIRA COM SACOS DE AREIA, S/ FORNECIMENTO DE AREIA;;;M3;;92,95
7.2.2;C1244;ENSECADEIRA DE PAREDE SIMPLES;;;M2;;155,67
7.2.3;C1243;ENSECADEIRA DE PAREDE DUPLA;;;M2;;388,02
7.3;MURO DE ARRIMO;;;;;;5.212,89
7.3.1;C1808;MURO DE ARRIMO C/ BLOCOS DE CONCRETO ARTICULADO (30X15X28)cm;;;M2;;289,26
7.3.2;C1809;MURO DE ARRIMO C/ BLOCOS DE CONCRETO ARTICULADO (60X45X15)cm  C/INJEÇÃO ATÉ 2,5m;;;M2;;473,44
;;;;;;;
7.3.3;C1810;MURO DE ARRIMO C/GABIÃO, ALTURA 2m;;;M;;1.267,00
7.3.4;C1811;MURO DE ARRIMO C/GABIÃO, ALTURA 4m;;;M;;3.183,19
7.4;GABIÕES;;;;;;2.760,23
7.4.1;C2763;ENCHIMENTO DE GABIÃO COM PEDRA DE MÃO;;;M3;;150,56
7.4.2;C1317;ESTIVAS - ESTRUTURAS SUBMERSAS C/GABIÕES-SACO ALT.= 1m;;;M;;924,41
7.4.3;C1422;GABIÃO COLCHÃO ESP.= 30cm;;;M2;;180,61
7.4.4;C1420;GABIÃO P/EXECUÇÃO DE OBRAS;;;M3;;489,52
7.4.5;C2834;GABIÃO TELA GALV. REVEST. PVC TIPO CAIXA ALT.=0,50m;;;M3;;328,91
7.4.6;C2835;GABIÃO TELA GALV. REVEST. PVC TIPO CAIXA ALT.=1,00m;;;M3;;287,92
7.4.7;C2836;GABIÃO TELA GALV. REVEST. PVC TIPO COLCHÃO RENO ALT.=0,17m;;;M2;;122,68
7.4.8;C2837;GABIÃO TELA GALV. REVEST. PVC TIPO COLCHÃO RENO ALT.=0,23m;;;M2;;131,91
7.4.9;C2838;GABIÃO TELA GALV. REVEST. PVC TIPO COLCHÃO RENO ALT.=0,30m;;;M2;;143,71
8;PAREDES E PAINÉIS;;;;;;23.857,09
8.1;ALVENARIA DE ELEVAÇÃO;;;;;;3.615,04
8.1.1;C0047;ALVENARIA DE BLOCO CERÂMICO FURADO (9x19x39)cm  C/ARGAMASSA MISTA DE CAL HIDRATADA, ESP=9 cm;;;M2;;37,78
;;;;;;;
8.1.2;C0046;ALVENARIA DE BLOCO CERÂMICO FURADO (19x19x39)cm C/ARGAMASSA MISTA DE CAL HIDRATADA ESP=19 cm;;;M2;;64,73
;;;;;;;
8.1.3;C3612;ALVENARIA DE BLOCO DE CONCRETO TIPO STONE CINZA (14x19x49)cm C/ARGAMASSA MISTA DE CAL HIDRATADA ESP=;;;M2;;82,03
;;;;;;;
